ID,Tweet,Sentiment,Time,Age,Country,Population -2020,Land Area (KmÂ²),Density (P/KmÂ²)
c98bda7613,sunburn knees,negative,night,70-100,Thailand,69799978.0,510890.0,137.0
6face8f81f,cant exam wednesday,neutral,night,31-45,Morocco,36910560.0,446300.0,83.0
1bc185153f,im problem photo twitter amfcant see face,negative,night,70-100,Spain,46754778.0,498800.0,94.0
9560d86f87,scared mouse figure why scared maybe deal fear,neutral,noon,60-70,Nicaragua,6624554.0,120340.0,55.0
e93220b868,lol  could try seriously tho dont it sucks ,negative,noon,21-30,El Salvador,6486205.0,20720.0,313.0
3c6d20b915,sue  yeah well thanks blushes,positive,morning,0-20,Cambodia,16718965.0,176520.0,95.0
bad43ec3f4,read book heard it feed spay love great motto pet owners although involved,positive,morning,46-60,Ethiopia,114963588.0,1000000.0,115.0
0f60e9d1c1,happy star wars day,positive,night,31-45,Senegal,16743927.0,192530.0,87.0
37093c7da9,s mean pickles,positive,morning,46-60,Democratic Republic of the Congo,89561403.0,2267050.0,40.0
17034446c9,_davis headed conference oh book buying ban always borrow right,neutral,night,70-100,Antigua and Barbuda,97929.0,440.0,223.0
72bafdda6a,born,neutral,noon,21-30,Uruguay,3473730.0,175020.0,20.0
c829b69a74,needs shows wednesay oh well come one come all irvine improv live  gotham showcase pm lots good comicsthen me,positive,morning,46-60,Austria,9006398.0,82400.0,109.0
7e69bec42c,taking care sick children,positive,night,31-45,Spain,46754778.0,498800.0,94.0
b5d02c31a7,really want to one free weekends month booking clients mama needs make money,neutral,night,31-45,Bahamas,393244.0,10010.0,39.0
c42982a22d,saw amazing heeels big,neutral,noon,60-70,Slovakia,5459642.0,48088.0,114.0
233dd52089,sittin hospital isaac cause hit head,negative,morning,0-20,Kuwait,4270571.0,17820.0,240.0
08479f6d59,youtube made fail right now maybe hates,negative,night,31-45,Tonga,105695.0,720.0,147.0
e838d1f366,oh marathon  mahasha,neutral,night,70-100,Gambia,2416668.0,10120.0,239.0
b467bdd9ca,damnation woke up,neutral,noon,21-30,Botswana,2351627.0,566730.0,4.0
c63d292edc,understanding would require taking paragraph  context para could lead opting every class,neutral,morning,0-20,Turkmenistan,6031200.0,469930.0,13.0
84d083349c,got home another amazing night,positive,night,31-45,Ghana,31072940.0,227540.0,137.0
1be7769340,arms hurt,negative,noon,60-70,Denmark,5792202.0,42430.0,137.0
8045a5e6d7,new song cobra starship amazing,positive,night,70-100,South Africa,59308690.0,1213090.0,49.0
161bfc7c8a,yep  three things good haircut ability listen value taking seriously,positive,noon,21-30,Nepal,29136808.0,143350.0,203.0
6bccc53529,hey dude im finishing lullaby dude saw pic w long hair umm lets say keep short ha,neutral,morning,46-60,Solomon Islands,686884.0,28000.0,25.0
d7b1e9163e,getting ready concert tonight yay,positive,noon,21-30,Malaysia,32365999.0,328550.0,99.0
d1da906d59,hi teach chinese lessons youtube feel free look selearn,neutral,morning,46-60,Kuwait,4270571.0,17820.0,240.0
14c9c24f55,owned actual cellphone would video called qik,neutral,morning,46-60,Tajikistan,9537645.0,139960.0,68.0
060ebc5b54,lied yet see good looking men,neutral,night,31-45,Laos,7275560.0,230800.0,32.0
d75b9c1f77,relax like translated swedish too got take look next comment,positive,morning,0-20,Georgia,3989167.0,69490.0,57.0
1ab146d8c9,points facebook message,neutral,noon,60-70,Bangladesh,164689383.0,130170.0,1265.0
bee34618df,last night chicago making one record books wrigley likely see there,neutral,morning,0-20,Cuba,11326616.0,106440.0,106.0
47398d79d5,absolutely ,neutral,night,31-45,Thailand,69799978.0,510890.0,137.0
c344f48de3, omg shut up sorry still venting person whos annoying me none you swear ,negative,morning,0-20,Sri Lanka,21413249.0,62710.0,341.0
d9e249144e,superstar sunday one superstar know sunday,neutral,morning,0-20,Sweden,10099265.0,410340.0,25.0
5f79c55d0f,haha follow john mayerhes pretty funny guy want move la  much fun,positive,night,70-100,South Africa,59308690.0,1213090.0,49.0
34f0124e64,daddy left go back home texas c hopefully n next two months,positive,noon,60-70,Guinea-Bissau,1968001.0,28120.0,70.0
2b35ce11c3,luv da movie say anything  ,positive,night,31-45,Kiribati,119449.0,810.0,147.0
535cf4afd1,ughhh tummy ache,negative,morning,46-60,Cuba,11326616.0,106440.0,106.0
442d481d0d,ugh poor beautiful girl went new tires inspection sticker theres  repair still tires,neutral,morning,0-20,Serbia,8737371.0,87460.0,100.0
e344ef4cf6,thats actually far truth,neutral,morning,0-20,Nauru,10824.0,20.0,541.0
12975d6b3f,zomg cute matt  thats good movie,positive,noon,21-30,Lebanon,6825445.0,10230.0,667.0
c41e9dc8fa,nope st time invited ssm graceful accepted ,positive,morning,0-20,Afghanistan,38928346.0,652860.0,60.0
3813638fd5,bored  cleanin house,negative,noon,60-70,Japan,126476461.0,364555.0,347.0
71e1cf596a,go  want go most bro switch st time studentfinance ,neutral,morning,0-20,Kuwait,4270571.0,17820.0,240.0
80b2ebd8dc,hahah know loved hannah montana movie aweesome,positive,noon,21-30,Albania,2877797.0,27400.0,105.0
9803285456,thanks scared dentists looks like going get go,positive,morning,46-60,Central African Republic,4829767.0,622980.0,8.0
0257d899c7,know ask,neutral,morning,0-20,Philippines,109581078.0,298170.0,368.0
944776191e,gutted hollyoaks ,negative,morning,0-20,Trinidad and Tobago,1399488.0,5130.0,273.0
99a0ff3bef,lucky u im stuck rain,neutral,noon,21-30,Cameroon,26545863.0,472710.0,56.0
0cbb3a6d26,summer one textedcalled me im loner,negative,noon,21-30,Denmark,5792202.0,42430.0,137.0
e14df90efb,pool orlando got new kicks going seaworld tommrow miss best friend,negative,night,70-100,Mexico,128932753.0,1943950.0,66.0
8d896356f7,aww im sorry boys sick ill keep fingers crossed tails lol stay well youself get better boys,neutral,morning,0-20,Timor-Leste,1318445.0,14870.0,89.0
e3bffa84b1,good dayone bad thing another,negative,night,31-45,Lesotho,2142249.0,30360.0,71.0
f5e6f22cea,man weird moms cooking giving much nutrition also much unladylike gas,negative,morning,0-20,Afghanistan,38928346.0,652860.0,60.0
f22ef5b614,finally leavin tha studiomade really really good music pleased wit tha turnout ,positive,noon,21-30,Guinea-Bissau,1968001.0,28120.0,70.0
119c0b215e,love too look cute together,positive,night,31-45,Bahamas,393244.0,10010.0,39.0
e9d5ac3e2f, got  hw nite,negative,noon,60-70,Kyrgyzstan,6524195.0,191800.0,34.0
1f991556b4,got home dinner really really full mom said dad bought sony ak holyyyyyyy,positive,noon,60-70,North Korea,25778816.0,120410.0,214.0
8b52f2f724,_dizon little late congratulations leah happy mothers day,positive,noon,21-30,United Arab Emirates,9890402.0,83600.0,118.0
7c60c6a346,fun afternoon trying thoughbbqs thoughfeeling bit sick,neutral,night,31-45,Guatemala,17915568.0,107160.0,167.0
117a319a9d,bored gonna go carnival get day pass tomorrow excited that bored today,negative,morning,0-20,Indonesia,273523615.0,1811570.0,151.0
c71f385d10,bank holiday rock seems fitting  ,neutral,night,70-100,Peru,32971854.0,1280000.0,26.0
63ec4e7de6,heeeeey abandoned twitter momma dots,neutral,night,31-45,San Marino,33931.0,60.0,566.0
3ee2661fd3,say,neutral,noon,21-30,Grenada,112523.0,340.0,331.0
31d77e5ff5,php website upgrade hell bank holiday hows planning,neutral,morning,46-60,Afghanistan,38928346.0,652860.0,60.0
b8d4f53bb3,coronas bad craving mexican pastries id go uptown get,negative,noon,21-30,Dominican Republic,10847910.0,48300.0,225.0
e7ed611f06,musicmonday epic song y  lights sounds yellowcard  ,neutral,night,31-45,Guatemala,17915568.0,107160.0,167.0
eff041311d,finally reunited hunny bunny_ days b leaves another week away  work night,positive,noon,21-30,Somalia,15893222.0,627340.0,25.0
1de9b80ecb,im trying sleep working,negative,noon,60-70,Paraguay,7132538.0,397300.0,18.0
fcbd27bb82,yes please,neutral,night,70-100,Turkey,84339067.0,770000.0,110.0
a8e02e5be4,grass mowed haz playtime now no says errands run,neutral,night,70-100,Slovenia,2078938.0,20140.0,103.0
20ec83cd7e,hell going on last night morning sucked moving tonight,negative,noon,21-30,Albania,2877797.0,27400.0,105.0
336d79d2d0,good night twitter people,positive,noon,21-30,Iceland,341243.0,100250.0,3.0
3c39aa2a41,last ever uk tour  x,neutral,night,31-45,Laos,7275560.0,230800.0,32.0
a99e285cb0,must agree like blackberries,positive,noon,60-70,Samoa,198414.0,2830.0,70.0
0a84204127,could act buffy eps seen many times s shaky apart eps   ,neutral,morning,0-20,Mauritania,4649658.0,1030700.0,5.0
65b8688268,im thinking chevrolet doom would fitting gm,positive,night,31-45,Niger,24206644.0,1266700.0,19.0
4287a0fce7,hahaha busy see replied you yes true,positive,night,70-100,Comoros,869601.0,1861.0,467.0
533d941f5f,chirstina said shes gunna twitter no partners,neutral,night,31-45,Equatorial Guinea,1402985.0,28050.0,50.0
928305a544,gets worse every year  worst oh  months today,negative,morning,0-20,Cambodia,16718965.0,176520.0,95.0
490d822c76,anymore exams  days left ive relized bad thing good thing dont know,neutral,morning,0-20,Turkmenistan,6031200.0,469930.0,13.0
66537827a5,watching said so happy mothers day,positive,night,31-45,Gambia,2416668.0,10120.0,239.0
eecbfcf3a8,hey thought ud likely im stressed really dont know x,negative,noon,60-70,United Arab Emirates,9890402.0,83600.0,118.0
c45f5fb9e6,yep good morning night evening whatever xd,positive,night,70-100,Lesotho,2142249.0,30360.0,71.0
a964f9caec,asti think heat he ok,neutral,morning,0-20,Trinidad and Tobago,1399488.0,5130.0,273.0
12b631ca7b,thank you playing moment ago actually different even chill version spooky haha,neutral,noon,60-70,Sudan,43849260.0,1765048.0,25.0
ab0b88c596,lol yourock,positive,noon,21-30,Tunisia,11818619.0,155360.0,76.0
3b6fdcc518,ian going matinee tomorrow thats plan leastits going expensive d night,negative,noon,21-30,CÃ´te d'Ivoire,26378274.0,318000.0,83.0
209de29f24,test shooting later afternoon mention holland indie wine festival week tongue red,neutral,noon,60-70,Dominican Republic,10847910.0,48300.0,225.0
693694da22,enjoying exploring n phone grr awesome wanted samsung omnia,positive,noon,60-70,Iceland,341243.0,100250.0,3.0
4ab017622a,jay lenos last show tonight,neutral,night,70-100,Comoros,869601.0,1861.0,467.0
5c1e0b61a1,im va weekend youngest son turns  tomorrowit makes kinda sad getting big check twipics,negative,noon,21-30,Bangladesh,164689383.0,130170.0,1265.0
64de609553,many things missed tweeting,negative,noon,21-30,Mauritius,1271768.0,2030.0,626.0
2f05c39046,exhausted great weekend looking forward week,neutral,noon,60-70,Iran,83992949.0,1630000.0,52.0
2823b638c9,got kansas city excited fun weekend family sis parker josh,positive,noon,60-70,Denmark,5792202.0,42430.0,137.0
f93c297e3a,chillaxin busy bankholiday hope everbody gd wkend holiday  days ,positive,night,31-45,South Africa,59308690.0,1213090.0,49.0
bab78ba062, thank you well see long takes finish  thing,neutral,morning,0-20,Tajikistan,9537645.0,139960.0,68.0
e8f2e5bb9d,hey fused gaming fusedgaming forums delayed pm ptam et tonight sorry abean live  streamntp,negative,night,70-100,Croatia,4105267.0,55960.0,73.0
c12a98d8f3,cant bothered working tomorrow,positive,night,31-45,Russia,145934462.0,16376870.0,9.0
c3af043193,morning all appear bit sore head perhaps bag pork scratchings dinner good idea,negative,noon,21-30,Luxembourg,625978.0,2590.0,242.0
19b465fa3c,practically whole body burns cant bend make sudden movements arms,negative,noon,60-70,Denmark,5792202.0,42430.0,137.0
c10d6fac3d,im gonna cry went bad history test  really hate history ,negative,night,31-45,Senegal,16743927.0,192530.0,87.0
6cedd0a14a,im out,neutral,morning,46-60,Georgia,3989167.0,69490.0,57.0
739e3b18bc,learned lesson hard way lost usb stick backup month old,negative,night,70-100,Finland,5540720.0,304000.0,18.0
df8d4f969a,thinking opening macmaze sources time work anymore,negative,noon,21-30,Luxembourg,625978.0,2590.0,242.0
b4e721aa1e,app said need  later,neutral,noon,21-30,Zambia,18383955.0,743390.0,25.0
1822557ca1,r u stressin bout mare,neutral,noon,21-30,Paraguay,7132538.0,397300.0,18.0
4c55586b72,gorgeous,positive,night,31-45,Niger,24206644.0,1266700.0,19.0
dbb8b556b5,happy  even makes laundry wonderful,positive,morning,0-20,Central African Republic,4829767.0,622980.0,8.0
413de9fc40,sweaty tired  lap run gonna sun run next year matter what,negative,noon,21-30,Holy See,801.0,0.0,2003.0
1969b0c0d6,soooo hungry right now lunch time,negative,noon,21-30,Holy See,801.0,0.0,2003.0
dd4ea5027a,gotta love skype make sure get new update,positive,morning,0-20,Mali,20250833.0,1220190.0,17.0
f0db54f5bf,im soo boredim deffo missing music channels,negative,noon,60-70,Albania,2877797.0,27400.0,105.0
95866f86b5,bought new combo printer costco today officejet j cause cheaper ink  old one windows like fax part,neutral,noon,21-30,Somalia,15893222.0,627340.0,25.0
1fbb7596da,castiel loveeeeeeeeeeeeeeeeeeeeee,positive,noon,60-70,South Sudan,11193725.0,610952.0,18.0
bfffab519e,taking nap workno sleep right now nap felt soooo good seems like bad idea,neutral,morning,46-60,Dominica,71986.0,750.0,96.0
54729446f6,methinks time read dolls house  streetcar get quotes physics,neutral,night,31-45,Marshall Islands,59190.0,180.0,329.0
3985058313,last full day even day classes im little sad,negative,morning,0-20,Philippines,109581078.0,298170.0,368.0
eda7c8ba8f,dumb keep losing followers,negative,night,70-100,Brazil,212559417.0,8358140.0,25.0
2a00259415,think tigers crumbling surprising all really  lol ,neutral,morning,46-60,Latvia,1886198.0,62200.0,30.0
cf57257f15,tried talkingvoice died end sentence annpyimg thing id feel fine another day playing hits,positive,noon,21-30,Poland,37846611.0,306000.0,124.0
89b7714860,watching ryann gonna grand day,positive,noon,21-30,Dominican Republic,10847910.0,48300.0,225.0
401869d615,graduation done im little sad anyone want hang out,negative,night,31-45,Morocco,36910560.0,446300.0,83.0
b8c518e02d,good prices bulk sms premium sms ,positive,morning,0-20,Eritrea,3546421.0,101000.0,35.0
0f26ca1942,aww not,neutral,night,31-45,Antigua and Barbuda,97929.0,440.0,223.0
0ca8f32507,waking again time hot cup coffee,neutral,noon,21-30,Bulgaria,6948445.0,108560.0,64.0
dffcd948d3,hahaha yeah see that cant twitter back,neutral,morning,46-60,Greece,10423054.0,128900.0,81.0
8e278328df,came home getting ratty shop staff blister foot meh,negative,night,70-100,Marshall Islands,59190.0,180.0,329.0
39b5691a32,pups would love tobutt saving lives saturday night although know missing blast,positive,night,70-100,Namibia,2540905.0,823000.0,3.0
dbe1d16b29,big brotherand im done,neutral,noon,60-70,Grenada,112523.0,340.0,331.0
c4630361bb, wtf polyvore whats that enjoy though,positive,morning,46-60,Afghanistan,38928346.0,652860.0,60.0
b86fe0c61a,tonights tv viewing bgt hignfy reggie perrin wont tweeting however minic hidden ipod,neutral,morning,0-20,Latvia,1886198.0,62200.0,30.0
17d0e8bc79,happy mothers day mommy,positive,noon,21-30,Kyrgyzstan,6524195.0,191800.0,34.0
a107fa1a8f,im following were wearing converse,neutral,night,31-45,Liechtenstein,38128.0,160.0,238.0
1eee3222a9,mom nurse practitionerspent entire life devoted field good ones deserve recognized ill follow,positive,noon,60-70,Venezuela,28435940.0,882050.0,32.0
0ccd318e21,_miss best friend tickets see kiis fm,neutral,morning,46-60,Ethiopia,114963588.0,1000000.0,115.0
043554b8ea,im proud nau graduate friend were getting ready celebrate tonight itll international ordeal,positive,night,31-45,Mexico,128932753.0,1943950.0,66.0
887ad215a3,stomach feels like touching groundim full,negative,night,70-100,Niger,24206644.0,1266700.0,19.0
82e72420e9,screen laptop  rotation  comics  awesome,positive,morning,0-20,Hungary,9660351.0,90530.0,107.0
f5d6f61bdb,geez sorry hear steph hope things improve soon know aint much sorry,neutral,noon,60-70,Zambia,18383955.0,743390.0,25.0
7947124ca2,packing cleaning getting  done last day apartment time tomorrow  storage,neutral,morning,0-20,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0
d46919e9b3,wondering friends went,neutral,noon,60-70,Paraguay,7132538.0,397300.0,18.0
32b2c8b924,aww stanley still got him live like  years right x,neutral,night,70-100,Sierra Leone,7976983.0,72180.0,111.0
12005b65fc,waiting turn wii fit gym closed,neutral,morning,46-60,Cuba,11326616.0,106440.0,106.0
68ed807d1b,_bennett gotta go drive dad around today ill back afternoon,neutral,morning,0-20,Dominica,71986.0,750.0,96.0
690f712f43,_am well say  look hot pic thats gotta work us,positive,noon,60-70,Iran,83992949.0,1630000.0,52.0
086ea05de7,thanks ok hope tweet road,positive,noon,21-30,Oman,5106626.0,309500.0,16.0
7daac1313d,iced coffee vanilla ice cream uber sick mix,negative,morning,0-20,Bahrain,1701575.0,760.0,2239.0
b4f2077ad6,want get blackberry cant afford  watching telly relaxing hard sesion tomorrow,negative,noon,21-30,Malta,441543.0,320.0,1380.0
cc444d8698,make smileit get better believe,positive,night,70-100,Lesotho,2142249.0,30360.0,71.0
bd3145be68,oh dear sunburned back,negative,night,31-45,Spain,46754778.0,498800.0,94.0
1a799edd72,weather prague like weather belgium  rainy,neutral,night,70-100,Kiribati,119449.0,810.0,147.0
